Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Courier Code,Phone,Education Region,Broad Classification,Classification Group,Low Year,High Year,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,UPR,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students
4086,MORAWA DISTRICT HIGH SCHOOL,34 GILL STREET,MORAWA,WA,6623,PO BOX 13,MORAWA,WA,6623,-29.21120142,116.00591315,POST,08 9971 2500,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,13,13,10,12,10,12,12,11,,19,19,17,12,7,9,,176
5316,MORLEY PRIMARY SCHOOL,36 WELLINGTON ROAD,MORLEY,WA,6062,36 WELLINGTON ROAD,MORLEY,WA,6062,-31.89182974,115.89560063,POST,08 9218 1500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,23,38,19,16,22,21,16,20,,,,,,,,,175
4051,MORLEY SENIOR HIGH SCHOOL,19-43 BRAMWELL ROAD,NORANDA,WA,6062,19-43 BRAMWELL ROAD,NORANDA,WA,6062,-31.8737169,115.8836692,B340,08 9376 5555,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,182,178,173,179,189,170,,1071
5317,MOSMAN PARK PRIMARY SCHOOL,91 VICTORIA STREET,MOSMAN PARK,WA,6012,91 VICTORIA STREET,MOSMAN PARK,WA,6012,-32.01149157,115.76290246,D270,08 6458 7700,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,50,64,63,60,57,52,45,50,,,,,,,,,441
6017,MOSMAN PARK SCHOOL FOR DEAF CHILDREN,91 VICTORIA STREET,MOSMAN PARK,WA,6012,91 VICTORIA STREET,MOSMAN PARK,WA,6012,-32.01149157,115.76290246,POST,08 6458 7750,NORTH METROPOLITAN,Education Support Schools,EDUCATION SUPPORT,KIN,Y06,3,4,7,4,5,3,1,3,,,,,,,,,30
1421,MOTHER TERESA CATHOLIC COLLEGE,731 EIGHTY ROAD,BALDIVIS,WA,6171,731 EIGHTY ROAD,BALDIVIS,WA,6171,-32.36141513,115.79709694,POST,08 9591 7100,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y09,113,90,60,61,64,64,64,64,,102,106,81,,,,,869
4186,MOUNT BARKER COMMUNITY COLLEGE,WOOGENELLUP ROAD,MOUNT BARKER,WA,6324,PO BOX 116,MOUNT BARKER,WA,6324,-34.612767,117.665171,POST,08 9851 3400,SOUTH WEST,K-12 SCHOOLS,K-12 SCHOOLS,KIN,Y12,38,53,46,48,45,45,49,45,,67,69,61,65,51,44,,726
5194,MOUNT CLAREMONT PRIMARY SCHOOL,103 ALFRED ROAD,MOUNT CLAREMONT,WA,6010,103 ALFRED ROAD,MOUNT CLAREMONT,WA,6010,-31.96810951,115.78267265,POST,08 9208 3900,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,38,39,44,40,35,26,30,19,,,,,,,,,271
6069,MOUNT HAWTHORN EDUCATION SUPPORT CENTRE,KILLARNEY STREET,MOUNT HAWTHORN,WA,6016,KILLARNEY STREET,MOUNT HAWTHORN,WA,6016,-31.91812713,115.8354104,POST,08 9443 4022,NORTH METROPOLITAN,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,4,4,4,2,4,3,4,1,,,,,,,,,26
5321,MOUNT HAWTHORN PRIMARY SCHOOL,1 KILLARNEY STREET,MOUNT HAWTHORN,WA,6016,1 KILLARNEY STREET,MOUNT HAWTHORN,WA,6016,-31.91812712,115.83541032,B40,08 9242 3677,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,99,109,128,116,115,116,116,98,,,,,,,,,897
8365,MOUNT HELENA COMMUNITY KINDERGARTEN,20B CHIDLOW STREET,MOUNT HELENA,WA,6082,PO BOX 105,MOUNT HELENA,WA,6082,-31.8749,116.216,POST,08 9572 1170,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,14,,,,,,,,,,,,,,,,14
5323,MOUNT HELENA PRIMARY SCHOOL,LOT 289A KEANE STREET EAST,MOUNT HELENA,WA,6082,LOT 289A KEANE STREET EAST,MOUNT HELENA,WA,6082,-31.875319,116.218207,POST,08 9573 0000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,5,18,23,22,22,23,26,28,,,,,,,,,167
5325,MOUNT LAWLEY PRIMARY SCHOOL,92 SECOND AVENUE,MOUNT LAWLEY,WA,6050,92 SECOND AVENUE,MOUNT LAWLEY,WA,6050,-31.9257564,115.87644406,POST,08 9238 0800,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,60,53,69,71,74,64,65,66,,,,,,,,,522
4038,MOUNT LAWLEY SENIOR HIGH SCHOOL,65 WOODSOME STREET,MOUNT LAWLEY,WA,6050,65 WOODSOME STREET,MOUNT LAWLEY,WA,6050,-31.92122258,115.86974931,POST,08 9471 0300,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,334,385,344,313,295,243,,1914
5326,MOUNT LOCKYER PRIMARY SCHOOL,HUMPHREYS STREET,ALBANY,WA,6330,HUMPHREYS STREET,ALBANY,WA,6330,-35.00279631,117.856093,POST,08 9842 0100,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,PPR,Y06,,85,91,95,68,90,81,96,,,,,,,,,606
4142,MOUNT MAGNET DISTRICT HIGH SCHOOL,LAURIE STREET,MOUNT MAGNET,WA,6638,PO BOX 60,MOUNT MAGNET,WA,6638,-28.05966342,117.8458664,POST,08 9963 4081,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,7,9,9,9,12,10,6,5,,5,2,3,4,5,2,,88
5328,MOUNT MANYPEAKS PRIMARY SCHOOL,43731 SOUTH COAST HIGHWAY,MANYPEAKS,WA,6328,43731 SOUTH COAST HIGHWAY,MANYPEAKS,WA,6328,-34.83958648,118.17206558,POST,08 9846 1269,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,3,2,2,5,2,2,3,2,,,,,,,,,21
5329,MOUNT MARGARET REMOTE COMMUNITY SCHOOL,MOUNT MARGARET MISSION ROAD,MOUNT MARGARET,WA,6440,MOUNT MARGARET,VIA LAVERTON,WA,6440,-28.795066,122.18466,POST,08 9037 5959,GOLDFIELDS,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y06,2,2,,3,2,1,2,2,,,,,,,,,14
5330,MOUNT PLEASANT PRIMARY SCHOOL,29 QUEENS ROAD,MOUNT PLEASANT,WA,6153,29 QUEENS ROAD,MOUNT PLEASANT,WA,6153,-32.03020235,115.84532134,H10,08 9316 1045,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,59,60,60,61,64,49,51,60,,,,,,,,,464
5608,MOUNT TARCOOLA PRIMARY SCHOOL,57 FORDEN STREET,GERALDTON,WA,6530,57 FORDEN STREET,GERALDTON,WA,6530,-28.80052461,114.6295411,POST,08 9968 1100,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,42,42,43,51,41,47,54,63,,,,,,,,,383
4087,MUKINBUDIN DISTRICT HIGH SCHOOL,WHITE STREET,MUKINBUDIN,WA,6479,WHITE STREET,MUKINBUDIN,WA,6479,-30.916192,118.208956,POST,08 9047 1053,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,9,9,9,10,8,10,9,9,,5,7,12,3,2,4,,106
5683,MULLALOO BEACH PRIMARY SCHOOL,59 WEST VIEW BOULEVARD,MULLALOO,WA,6027,59 WEST VIEW BOULEVARD,MULLALOO,WA,6027,-31.77654953,115.7366952,A252,08 9307 2099,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,21,40,29,32,48,33,26,48,,,,,,,,,277
8216,MULLALOO COMMUNITY KINDERGARTEN,27 KOORANA ROAD,MULLALOO,WA,6027,27 KOORANA ROAD,MULLALOO,WA,6027,-31.77934912,115.74647239,POST,08 9401 4595,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,38,,,,,,,,,,,,,,,,38
5614,MULLALOO HEIGHTS PRIMARY SCHOOL,27 CHARONIA ROAD,MULLALOO,WA,6027,27 CHARONIA ROAD,MULLALOO,WA,6027,-31.77780982,115.74822621,POST,08 6206 2100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,22,25,32,42,26,38,35,23,,,,,,,,,243
4088,MULLEWA DISTRICT HIGH SCHOOL,JOSE STREET,MULLEWA,WA,6630,PO BOX 137,MULLEWA,WA,6630,-28.53708777,115.5128854,POST,08 9961 1114,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,3,7,4,9,6,7,3,10,,4,12,3,9,1,3,,81
5723,MULUDJA REMOTE COMMUNITY SCHOOL,MULUDJA REMOTE COMMUNITY,FITZROY CROSSING,WA,6765,PO BOX 31,FITZROY CROSSING,WA,6765,-18.159712,125.761637,POST,08 9191 7129,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y06,4,4,3,3,2,5,4,5,,,,,,,,,30
1354,MUNDARING CHRISTIAN COLLEGE,1605 WALKER STREET,MUNDARING,WA,6073,1605 WALKER STREET,MUNDARING,WA,6073,-31.89869433,116.18026933,POST,08 9295 2688,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,31,14,12,26,14,30,24,34,,77,71,81,68,60,37,,579
5335,MUNDARING PRIMARY SCHOOL,855 STEVENS STREET,MUNDARING,WA,6073,855 STEVENS STREET,MUNDARING,WA,6073,-31.8949396,116.17296886,POST,08 9295 9500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,35,41,32,26,40,53,39,47,,,,,,,,,313
5336,MUNDIJONG PRIMARY SCHOOL,LIVESEY STREET,MUNDIJONG,WA,6123,LIVESEY STREET,MUNDIJONG,WA,6123,-32.290913,115.984636,POST,08 9526 7150,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,23,30,23,24,14,26,22,17,,,,,,,,,179
5337,MUNGLINUP PRIMARY SCHOOL,BUDJAN STREET,MUNGLINUP,WA,6450,RMB 7186,MUNGLINUP,WA,6450,-33.70388481,120.8566109,POST,08 9075 1300,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,PPR,Y06,,1,,1,2,,2,1,,,,,,,,,7
1068,NAGLE CATHOLIC COLLEGE,SANFORD STREET,GERALDTON,WA,6530,SANFORD STREET,GERALDTON,WA,6530,-28.77776964,114.6099931,POST,08 9920 0500,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,207,194,229,188,159,136,,1113
4089,NANNUP DISTRICT HIGH SCHOOL,BISHOP STREET,NANNUP,WA,6275,BISHOP STREET,NANNUP,WA,6275,-33.99015078,115.7655942,POST,08 9756 1008,SOUTH WEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,15,8,15,13,11,17,15,12,,8,8,11,8,,,,141
4090,NAREMBEEN DISTRICT HIGH SCHOOL,ADA STREET,NAREMBEEN,WA,6369,PO BOX 8,NAREMBEEN,WA,6369,-32.06303073,118.3912322,POST,08 9064 7286,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,13,18,9,11,12,9,9,7,,10,11,8,11,,,,128
5341,NARROGIN PRIMARY SCHOOL,WILLIAMS ROAD,NARROGIN,WA,6312,PO BOX 107,NARROGIN,WA,6312,-32.93401014,117.1729339,POST,08 9882 1700,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,31,33,38,32,33,40,41,35,,,,,,,,,283
4039,NARROGIN SENIOR HIGH SCHOOL,GRAY STREET,NARROGIN,WA,6312,PMB 2,NARROGIN,WA,6312,-32.93810289,117.1914239,POST,08 9881 9300,WHEATBELT,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,120,133,115,131,83,105,,687
5344,NEDLANDS PRIMARY SCHOOL,35 KINGSWAY,NEDLANDS,WA,6009,35 KINGSWAY,NEDLANDS,WA,6009,-31.98480552,115.8128349,D330,08 9278 6300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,43,62,64,66,69,62,63,68,,,,,,,,,497
5517,NEERIGEN BROOK PRIMARY SCHOOL,SEVENTH ROAD,ARMADALE,WA,6112,SEVENTH ROAD,ARMADALE,WA,6112,-32.15221389,116.0003603,F230,08 9399 3422,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,51,46,50,41,51,40,38,,,,,,,,,357
5412,NEWBOROUGH PRIMARY SCHOOL,178 NEWBOROUGH STREET,KARRINYUP,WA,6018,178 NEWBOROUGH STREET,KARRINYUP,WA,6018,-31.88428623,115.78109713,POST,08 9446 1025,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,57,52,45,42,52,42,57,54,,,,,,,,,401
5347,NEWDEGATE PRIMARY SCHOOL,MITCHELL STREET,NEWDEGATE,WA,6355,PO BOX 135,NEWDEGATE,WA,6355,-33.09321456,119.0211444,POST,08 9871 1600,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,7,8,2,5,4,7,3,6,,,,,,,,,42
1259,NEWMAN COLLEGE,216 EMPIRE AVENUE,CHURCHLANDS,WA,6018,216 EMPIRE AVENUE,CHURCHLANDS,WA,6018,-31.9231958,115.78735513,POST,08 9204 9444,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,91,61,90,80,89,91,96,95,,195,196,204,189,177,172,,1826
5505,NEWMAN PRIMARY SCHOOL,HILDITCH AVENUE,NEWMAN,WA,6753,PO BOX 166,NEWMAN,WA,6753,-23.35448061,119.7322686,POST,08 9154 3900,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,38,40,43,44,27,33,28,42,,,,,,,,,295
4114,NEWMAN SENIOR HIGH SCHOOL,GREGORY AVENUE,NEWMAN,WA,6753,PMB 6,NEWMAN,WA,6753,-23.36220252,119.7341359,POST,08 9175 8100,PILBARA,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,87,55,55,47,52,40,,336
6086,NEWTON MOORE EDUCATION SUPPORT CENTRE,KNIGHT STREET,BUNBURY,WA,6230,KNIGHT STREET,BUNBURY,WA,6230,-33.359211,115.6354214,POST,08 9722 2480,SOUTH WEST,Education Support Centres,EDUCATION SUPPORT,Y07,Y12,,,,,,,,,,9,8,12,12,13,21,,75
4040,NEWTON MOORE SENIOR HIGH SCHOOL,19-35 HOTCHIN STREET,SOUTH BUNBURY,WA,6230,19-35 HOTCHIN STREET,SOUTH BUNBURY,WA,6230,-33.359211,115.6354214,POST,08 9722 2400,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,132,153,138,116,92,54,,685
5651,NEWTON PRIMARY SCHOOL,4 MARVELL AVENUE,SPEARWOOD,WA,6163,4 MARVELL AVENUE,SPEARWOOD,WA,6163,-32.11215987,115.78901475,POST,08 6595 9100,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,34,33,36,36,31,32,34,29,,,,,,,,,265
5899,NGAANYATJARRA LANDS SCHOOL,WARAKURNA,NGAANYATJARRA-GILES,WA,0872,PMB 156,VIA ALICE SPRINGS,NT,0871,-25.001188,128.287772,POST,08 8956 7812,GOLDFIELDS,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y12,15,24,29,22,21,33,23,28,,24,37,28,24,12,10,,330
1271,NGALANGANGPUM SCHOOL,WARMUN COMMUNITY VIA GREAT NORTHERN HWY,KUNUNURRA,WA,6743,WARMUN COMMUNITY VIA GREAT NORTHERN HWY,KUNUNURRA,WA,6743,-17.029901,128.212134,POST,08 9167 2501,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y10,3,9,3,5,5,5,4,4,,6,5,9,6,,,,64
5789,NGALAPITA REMOTE COMMUNITY SCHOOL,KOORABYE COMMUNITY,FITZROY CROSSING,WA,6765,PO BOX 62,FITZROY CROSSING,WA,6765,-18.584253,124.754181,POST,08 9191 7942,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y09,1,2,1,1,,1,1,1,,1,,2,,,,,11
5348,NOLLAMARA PRIMARY SCHOOL,101 HARRISON STREET,NOLLAMARA,WA,6061,101 HARRISON STREET,NOLLAMARA,WA,6061,-31.88436343,115.83964096,B310,08 9413 1550,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,40,30,47,42,24,40,40,,,,,,,,,303
5635,NORANDA PRIMARY SCHOOL,25 WALMSLEY DRIVE,NORANDA,WA,6062,25 WALMSLEY DRIVE,NORANDA,WA,6062,-31.87739706,115.90779958,POST,08 9218 1550,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,52,40,43,43,49,46,43,,,,,,,,,356
4092,NORSEMAN DISTRICT HIGH SCHOOL,GOODLIFFE STREET,NORSEMAN,WA,6443,PO BOX 141,NORSEMAN,WA,6443,-32.19186573,121.773247,POST,08 9083 9000,GOLDFIELDS,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y12,5,7,4,2,7,6,8,7,,4,9,3,8,5,4,,79
4137,NORTH ALBANY SENIOR HIGH SCHOOL,47 ANSON ROAD,ALBANY,WA,6330,47 ANSON ROAD,ALBANY,WA,6330,-34.99074882,117.8668674,POST,08 9892 0611,SOUTH WEST,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,177,174,159,143,133,89,,875
5499,NORTH BALGA PRIMARY SCHOOL,30 MAITLAND ROAD,BALGA,WA,6061,30 MAITLAND ROAD,BALGA,WA,6061,-31.85209949,115.83425757,POST,08 9442 9000,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,34,31,37,38,23,36,22,40,,,,,,,,,261
5199,NORTH BEACH PRIMARY SCHOOL,75 NORTH BEACH ROAD,NORTH BEACH,WA,6020,75 NORTH BEACH ROAD,NORTH BEACH,WA,6020,-31.85963391,115.76110609,A80,08 9235 4250,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,58,49,50,43,48,38,57,56,,,,,,,,,399
5124,NORTH COTTESLOE PRIMARY SCHOOL,100 ERIC STREET,COTTESLOE,WA,6011,100 ERIC STREET,COTTESLOE,WA,6011,-31.98901491,115.76534205,POST,08 9382 7100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,19,49,50,53,59,49,60,42,,,,,,,,,381
5134,NORTH DANDALUP PRIMARY SCHOOL,STH WEST HIGHWAY/HINES ROAD,NORTH DANDALUP,WA,6207,PO BOX 129,NORTH DANDALUP,WA,6207,-32.50889,115.977861,POST,08 9530 1202,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,15,15,15,19,14,17,18,16,,,,,,,,,129
6042,NORTH EAST METROPOLITAN LANGUAGE DEVELOPMENT CENTRE,18 VIEW STREET,DIANELLA,WA,6059,18 VIEW STREET,DIANELLA,WA,6059,-31.89043146,115.88638528,C75,08 9218 1600,NORTH METROPOLITAN,LANGUAGE DEVELOPMENT CENTRES,EDUCATION SUPPORT,KIN,Y02,53,80,105,71,,,,,,,,,,,,,309
5178,NORTH FREMANTLE PRIMARY SCHOOL,30 JOHN STREET,NORTH FREMANTLE,WA,6159,30 JOHN STREET,NORTH FREMANTLE,WA,6159,-32.03454903,115.75679525,POST,08 9432 1300,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,23,21,24,18,28,17,18,17,,,,,,,,,166
5234,NORTH KALGOORLIE PRIMARY SCHOOL,CAMPBELL STREET,KALGOORLIE,WA,6430,CAMPBELL STREET,KALGOORLIE,WA,6430,-30.73865013,121.459702,POST,08 9092 5850,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,69,64,53,65,57,49,60,50,,,,,,,,,467
4059,NORTH LAKE SENIOR CAMPUS,188 WINTERFOLD ROAD,KARDINYA,WA,6163,188 WINTERFOLD ROAD,KARDINYA,WA,6163,-32.07350132,115.81374392,H300,08 9314 0444,SOUTH METROPOLITAN,Senior Colleges,SECONDARY SCHOOLS,Y10,Y12,,,,,,,,,,,,,6,284,115,,405
5661,NORTH MANDURAH PRIMARY SCHOOL,PARK ROAD,MANDURAH,WA,6210,PO BOX 21,MANDURAH,WA,6210,-32.51527461,115.7390197,POST,08 9586 0800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,32,37,36,35,33,43,48,,,,,,,,,304
5522,NORTH MORLEY PRIMARY SCHOOL,15 BUNYA STREET,DIANELLA,WA,6059,15 BUNYA STREET,DIANELLA,WA,6059,-31.87846471,115.87851495,POST,08 9375 1051,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,18,28,24,19,25,26,19,18,,,,,,,,,177
5538,NORTH PARMELIA PRIMARY SCHOOL,15-35 DURRANT AVENUE,PARMELIA,WA,6167,15-35 DURRANT AVENUE,PARMELIA,WA,6167,-32.23643544,115.8359231,H220,08 6173 8500,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,37,47,40,40,40,22,32,,,,,,,,,298
5372,NORTH PERTH PRIMARY SCHOOL,CNR ALBERT STREET/OLIVE STREET,NORTH PERTH,WA,6006,PO BOX 83,NORTH PERTH,WA,6906,-31.93042383,115.8560039,POST,08 9428 7100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,49,45,47,50,44,64,55,40,,,,,,,,,394
5612,NORTH TOM PRICE PRIMARY SCHOOL,TANUNDA STREET,TOM PRICE,WA,6751,PO BOX 6,TOM PRICE,WA,6751,-22.6814049,117.781115,POST,08 9188 3600,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,40,40,38,40,43,26,25,25,,,,,,,,,277
5707,NORTH WOODVALE PRIMARY SCHOOL,4 CHICHESTER DRIVE,WOODVALE,WA,6026,4 CHICHESTER DRIVE,WOODVALE,WA,6026,-31.78461512,115.78837635,POST,08 6207 2300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,38,39,52,46,48,62,56,65,,,,,,,,,406
5351,NORTHAM PRIMARY SCHOOL,DUKE STREET,NORTHAM,WA,6401,PO BOX 747,NORTHAM,WA,6401,-31.65156081,116.6757754,POST,08 9621 5700,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,30,31,40,38,40,34,43,31,,,,,,,,,287
4041,NORTHAM SENIOR HIGH SCHOOL,KENNEDY STREET,NORTHAM,WA,6401,PO BOX 255,NORTHAM,WA,6401,-31.64725593,116.6676491,POST,08 9621 0000,WHEATBELT,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,115,119,117,110,135,119,,715
4093,NORTHAMPTON DISTRICT HIGH SCHOOL,30 HARVEY ROAD,NORTHAMPTON,WA,6535,PO BOX 13,NORTHAMPTON,WA,6535,-28.3556655,114.646082,POST,08 9934 7000,MIDWEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,14,9,18,15,12,7,16,15,,10,11,15,5,,,,147
4094,NORTHCLIFFE DISTRICT HIGH SCHOOL,ZAMIA STREET,NORTHCLIFFE,WA,6262,ZAMIA STREET,NORTHCLIFFE,WA,6262,-34.63362225,116.1177689,POST,08 9776 7055,SOUTH WEST,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,5,6,4,6,7,4,4,1,,6,5,3,2,,,,53
1520,NORTHSHORE CHRISTIAN GRAMMAR SCHOOL,50 SCOTTHORN DRIVE,ALKIMOS,WA,6038,50 SCOTTHORN DRIVE,ALKIMOS,WA,6038,-31.60063,115.693441,POST,1300 388 905,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y09,38,26,25,28,14,23,13,11,,29,20,13,,,,,240
1046,NOTRE DAME CATHOLIC PRIMARY SCHOOL,360 DALY STREET,CLOVERDALE,WA,6105,360 DALY STREET,CLOVERDALE,WA,6105,-31.95653292,115.9411835,POST,08 6272 7100,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,77,60,61,62,61,58,51,47,,,,,,,,,477
5355,NULLAGINE PRIMARY SCHOOL,CLEMENSON STREET,NULLAGINE,WA,6758,C/- POST OFFICE,NULLAGINE,WA,6758,-21.88772586,120.104262,POST,08 9176 2023,PILBARA,Primary Schools,PRIMARY SCHOOLS,PPR,Y12,,2,2,3,3,3,2,2,,7,1,3,3,2,1,,34
5552,NULSEN PRIMARY SCHOOL,VICTORIA STREET,ESPERANCE,WA,6450,PO BOX 129,ESPERANCE,WA,6450,-33.85822068,121.8728056,POST,08 9076 3800,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,19,25,21,25,16,22,25,20,,,,,,,,,173
5357,NUNGARIN PRIMARY SCHOOL,DANBERRIN ROAD,NUNGARIN,WA,6490,DANBERRIN ROAD,NUNGARIN,WA,6490,-31.1872158,118.1002162,POST,08 9046 5122,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,PPR,Y06,,2,,1,3,2,,3,,,,,,,,,11
5358,NYABING PRIMARY SCHOOL,HOBLEY STREET,NYABING,WA,6341,C/- POST OFFICE,NYABING,WA,6341,-33.54423624,118.1526008,POST,08 9829 1023,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,7,3,6,6,6,4,4,7,,,,,,,,,43
1446,NYIKINA MANGALA COMMUNITY SCHOOL,JARLMADANGAH BURRU COMM,MT ANDERSON STN (GT NTH HWY),WA,6728,JARLMADANGAH BURRU COMM,MT ANDERSON STN (GT NTH HWY),WA,6728,-18.012309,124.010681,POST,08 9191 4620,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,PPR,Y08,,2,1,1,3,3,3,,,,3,,,,,,16
6095,O'CONNOR EDUCATION SUPPORT CENTRE,JOHNSTON STREET,BOULDER,WA,6432,PO BOX 5540,KALGOORLIE,WA,6430,-30.77657514,121.4658619,POST,08 9068 5250,GOLDFIELDS,Education Support Centres,EDUCATION SUPPORT,KIN,Y06,3,4,4,6,4,6,2,2,,,,,,,,,31
5743,O'CONNOR PRIMARY SCHOOL,235 JOHNSTON STREET,KALGOORLIE,WA,6430,PO BOX 5540,KALGOORLIE,WA,6430,-30.77657514,121.4658619,POST,08 9068 5200,GOLDFIELDS,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,80,102,96,95,78,87,85,87,,,,,,,,,710
5855,OAKWOOD PRIMARY SCHOOL,1 OAKWOOD GATE,MEADOW SPRINGS,WA,6210,1 OAKWOOD GATE,MEADOW SPRINGS,WA,6210,-32.484084,115.756407,UNKNOWN,08 9586 7600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,103,100,120,83,64,71,50,48,,,,,,,,,639
5621,OBERTHUR PRIMARY SCHOOL,NICHOLLS CRESCENT,BULL CREEK,WA,6149,NICHOLLS CRESCENT,BULL CREEK,WA,6149,-32.05976013,115.8686381,POST,08 9237 6700,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,80,82,81,82,79,83,79,74,,,,,,,,,640
